business_id,business_name,business_address,business_latitude,business_longitude,business_location,inspection_date,inspection_score,violation_id,violation_description,risk_category
845,Cafe Jacqueline,1454 Grant Ave,37.800428,-122.407517,POINT (-122.407517 37.800428),2019-05-29,92,845_20190529_103120,Moderate risk food holding temperature,Moderate Risk
59041,Nina's Cafe,201 Fell St,37.7761,-122.421177,POINT (-122.421177 37.7761),2018-08-13,94,59041_20180813_103133,Foods not protected from contamination,Moderate Risk
39937,Chantal Guillon,437 A Hayes St,37.779847,-122.418985,POINT (-122.418985 37.779847),2017-09-13,98,39937_20170913_103145,Improper storage of equipment utensils or linens,Low Risk
6904,BUCHANAN FOOD MART,2135 BUCHANAN St,37.789844,-122.430684,POINT (-122.430684 37.789844),2018-09-26,96,6904_20180926_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1880,Pasquales,2640 Sloat Blvd,37.735568,-122.5027,POINT (-122.5027 37.735568),2019-09-19,90,1880_20190919_103131,Moderate risk vermin infestation,Moderate Risk
7764,YASUKOCHI'S SWEET SHOP,1790 SUTTER St,37.78659,-122.429815,POINT (-122.429815 37.78659),2019-02-06,94,7764_20190206_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
164,Ladle & Leaf,"50 Post St, 3rd Floor",37.789064,-122.402861,POINT (-122.402861 37.789064),2019-08-13,96,164_20190813_103120,Moderate risk food holding temperature,Moderate Risk
24,OMNI S.F. Hotel - 2nd Floor Pantry,"500 California St, 2nd  Floor",37.792888,-122.403135,POINT (-122.403135 37.792888),2017-11-01,98,24_20171101_103139,Improper food storage,Low Risk
35340,Cornerstone Academy,501 Cambridge St,37.724683,-122.41765,POINT (-122.41765 37.724683),2018-02-07,93,35340_20180207_103109,Unclean or unsanitary food contact surfaces,High Risk
2676,FIREFLY,4288 24th St,37.751068,-122.438242,POINT (-122.438242 37.751068),2019-06-26,89,2676_20190626_103103,High risk food holding temperature,High Risk
2799,Starbucks Coffee,780 Market St,37.786124,-122.40542,POINT (-122.40542 37.786124),2019-05-24,98,2799_20190524_103156,Permit license or inspection report not posted,Low Risk
3196,United Irish Cultural Center,2700 45th Ave,37.735943,-122.503086,POINT (-122.503086 37.735943),2018-09-24,96,3196_20180924_103154,Unclean or degraded floors walls or ceilings,Low Risk
2447,NEW CASTILLITO INC.,2092 MISSION St,37.76356,-122.419582,POINT (-122.419582 37.76356),2017-03-22,96,2447_20170322_103120,Moderate risk food holding temperature,Moderate Risk
5963,Mother Goose School,334 28th Ave,37.783013,-122.488126,POINT (-122.488126 37.783013),2019-09-20,98,5963_20190920_103161,Low risk vermin infestation,Low Risk
60445,Castro Coffee Company,0427 CASTRO St,37.761976,-122.435031,POINT (-122.435031 37.761976),2016-11-22,96,60445_20161122_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
1912,Cafe Bakery,1345 Noriega St,37.754114,-122.47833,POINT (-122.47833 37.754114),2019-03-05,90,1912_20190305_103120,Moderate risk food holding temperature,Moderate Risk
37656,Jack In the Box #558,4649 GEARY Blvd,37.780713,-122.469299,POINT (-122.469299 37.780713),2018-07-10,96,37656_20180710_103142,Unclean nonfood contact surfaces,Low Risk
76,OMNI S.F. Hotel - 3rd Floor Pantry,"500 California St, 3rd Floor",37.792888,-122.403135,POINT (-122.403135 37.792888),2016-10-05,98,76_20161005_103154,Unclean or degraded floors walls or ceilings,Low Risk
33054,Jackson Place Cafe - Kiosk,633 Battery St,37.797076,-122.400821,POINT (-122.400821 37.797076),2018-06-18,93,33054_20180618_103103,High risk food holding temperature,High Risk
3437,Fog Harbor Fish House,Pier 39  Space A202,37.80824,-122.410189,POINT (-122.410189 37.80824),2017-07-17,86,3437_20170717_103105,Improper cooling methods,High Risk
11365,LE PETITT'S KITCHEN,265 GOLDEN GATE AVE,37.78169,-122.414823,POINT (-122.414823 37.78169),2018-04-25,98,11365_20180425_103154,Unclean or degraded floors walls or ceilings,Low Risk
5985,San Francisco Senior Center Downtown Branch,481 O'Farrell St,37.785789,-122.412648,POINT (-122.412648 37.785789),2017-01-31,98,5985_20170131_103157,Food safety certificate or food handler card not available,Low Risk
5897,BRET HARTE CHILDREN'S CENTER,950 HOLLISTER Ave,37.718375,-122.390006,POINT (-122.390006 37.718375),2018-10-25,91,5897_20181025_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1232,Sunflower Cafe,284 O'Farrell St,37.786316,-122.409371,POINT (-122.409371 37.786316),2017-10-23,94,1232_20171023_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7214,SUN FAT SEAFOOD,2687 MISSION St,37.754094,-122.418586,POINT (-122.418586 37.754094),2016-12-28,94,7214_20161228_103141,Improper food labeling or menu misrepresentation,Low Risk
415,Cafe Madeleine,43 O'Farrell St,37.786698,-122.405473,POINT (-122.405473 37.786698),2019-05-17,96,415_20190517_103120,Moderate risk food holding temperature,Moderate Risk
40001,Nopalito,306 Broderick St,37.773348,-122.439147,POINT (-122.439147 37.773348),2019-04-19,91,40001_20190419_103109,Unclean or unsanitary food contact surfaces,High Risk
2970,Good Earth Cafe,835 Kearny St,37.795844,-122.405094,POINT (-122.405094 37.795844),2017-08-23,98,2970_20170823_103143,Inadequate warewashing facilities or equipment,Low Risk
3478,ROUND TABLE PIZZA,2660 SAN BRUNO Ave,37.728027,-122.403811,POINT (-122.403811 37.728027),2017-11-06,94,3478_20171106_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2871,STARBUCK'S COFFEE #6605,2727 MARIPOSA St,37.762963,-122.410709,POINT (-122.410709 37.762963),2017-01-18,96,2871_20170118_103131,Moderate risk vermin infestation,Moderate Risk
4671,MARCO POLO ITALIAN ICE CREAM,1447 TARAVAL St,37.742728,-122.481566,POINT (-122.481566 37.742728),2017-01-17,98,4671_20170117_103154,Unclean or degraded floors walls or ceilings,Low Risk
5243,CHRISTOPHER'S CATERING,1643 JERROLD Ave,37.739197,-122.390225,POINT (-122.390225 37.739197),2017-10-16,92,5243_20171016_103131,Moderate risk vermin infestation,Moderate Risk
7646,VALENCIA GROCERY,1300 VALENCIA St,37.752059,-122.420713,POINT (-122.420713 37.752059),2018-06-05,96,7646_20180605_103131,Moderate risk vermin infestation,Moderate Risk
33160,Mission Bay Cafe,550 Terry Francois St,37.770518,-122.386525,POINT (-122.386525 37.770518),2019-04-11,89,33160_20190411_103109,Unclean or unsanitary food contact surfaces,High Risk
7503,The Daily Habit,1 Maritime Plaza,37.795227,-122.39914,POINT (-122.39914 37.795227),2016-12-28,92,7503_20161228_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
5150,Kentucky Fried Chicken,200 Duboce St,37.769758,-122.424782,POINT (-122.424782 37.769758),2018-05-07,94,5150_20180507_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7407,TRADER JOE'S,555 09th St,37.774722,-122.406761,POINT (-122.406761 37.774722),2019-01-04,96,7407_20190104_103139,Improper food storage,Low Risk
7457,24TH STREET CHEESE COMPANY,3893 24th St,37.751564,-122.429369,POINT (-122.429369 37.751564),2018-04-18,96,7457_20180418_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
1243,JAVA SUPREME,0703 GUERRERO St,37.759934,-122.423553,POINT (-122.423553 37.759934),2018-05-22,94,1243_20180522_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
773,MARIPOSA HUNTERS POINT YACHT CLUB,405 TERRY FRANCOIS Blvd,37.77325,-122.387222,POINT (-122.387222 37.77325),2018-09-13,98,773_20180913_103161,Low risk vermin infestation,Low Risk
62435,Church Key,1402 Grant Ave,37.799958,-122.407417,POINT (-122.407417 37.799958),2018-06-04,98,62435_20180604_103145,Improper storage of equipment utensils or linens,Low Risk
23273,Mike Market,2200 SILVER Ave,37.736484,-122.398418,POINT (-122.398418 37.736484),2018-08-22,94,23273_20180822_103131,Moderate risk vermin infestation,Moderate Risk
7653,HAYES MARKET,698 HAYES St,37.776298,-122.427744,POINT (-122.427744 37.776298),2018-07-27,98,7653_20180727_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3899,FIREWOOD CAFE,4248 18th St,37.760788,-122.436913,POINT (-122.436913 37.760788),2018-06-18,94,3899_20180618_103154,Unclean or degraded floors walls or ceilings,Low Risk
7206,NOE HILL MARKET,4001 19th St,37.759393,-122.432839,POINT (-122.432839 37.759393),2017-10-03,96,7206_20171003_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5812,Zaida T. Rodriguez (ZTR) Annex Child Development Center,421  BARTLETT St,37.750243,-122.419293,POINT (-122.419293 37.750243),2018-02-23,98,5812_20180223_103161,Low risk vermin infestation,Low Risk
7275,HONG KUN COMPANY,2558 NORIEGA St,37.753618,-122.491031,POINT (-122.491031 37.753618),2019-05-15,98,7275_20190515_103154,Unclean or degraded floors walls or ceilings,Low Risk
483,Maykadeh Restaurant,470 Green St,37.799758,-122.407113,POINT (-122.407113 37.799758),2019-08-16,91,483_20190816_103103,High risk food holding temperature,High Risk
1635,KEZAR PUB,770 Stanyan St,37.767828,-122.453227,POINT (-122.453227 37.767828),2017-12-15,91,1635_20171215_103114,High risk vermin infestation,High Risk
5868,LONGFELLOW ELEMENTARY SCHOOL,755 MORSE St,37.710459,-122.447713,POINT (-122.447713 37.710459),2017-09-12,96,5868_20170912_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5889,O'CONNELL HIGH SCHOOL,2355 FOLSOM St,37.75962,-122.414674,POINT (-122.414674 37.75962),2018-02-01,96,5889_20180201_103131,Moderate risk vermin infestation,Moderate Risk
5926,"SAN FRANCISCO SCHOOL, THE",300 GAVEN St,37.732518,-122.411648,POINT (-122.411648 37.732518),2017-09-27,96,5926_20170927_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
9310,La Playa Taqueria,3817 Noriega St,37.752963,-122.50458,POINT (-122.50458 37.752963),2018-05-24,89,9310_20180524_103103,High risk food holding temperature,High Risk
3769,BURGER KING,35 POWELL St,37.785094,-122.407785,POINT (-122.407785 37.785094),2016-11-01,98,3769_20161101_103154,Unclean or degraded floors walls or ceilings,Low Risk
5156,McDONALD'S,302 POTRERO Ave,37.765507,-122.407565,POINT (-122.407565 37.765507),2019-01-09,91,5156_20190109_103144,Unapproved or unmaintained equipment or utensils,Low Risk
33442,Miller's East Coast Deli,1725 Polk St,37.792784,-122.421164,POINT (-122.421164 37.792784),2017-08-07,82,33442_20170807_103103,High risk food holding temperature,High Risk
2050,"Hyde Street Seafood House & Raw Bar, Inc",1509 Hyde St,37.794753,-122.418184,POINT (-122.418184 37.794753),2018-07-17,91,2050_20180717_103108,Contaminated or adulterated food,High Risk
7241,CHEVRON #1712,1790 LOMBARD St,37.800538,-122.430864,POINT (-122.430864 37.800538),2017-08-30,96,7241_20170830_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
37818,Nick's Crispy Tacos,1500 Broadway St,37.795991,-122.421817,POINT (-122.421817 37.795991),2017-12-13,96,37818_20171213_103150,Improper or defective plumbing,Low Risk
7857,JOLT N' BOLT,2325 03rd St 100,37.759868,-122.387584,POINT (-122.387584 37.759868),2019-06-07,98,7857_20190607_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
25162,Westin St Francis - Oak Room/Banquet,335 Powell St Lobby,37.7877,-122.408345,POINT (-122.408345 37.7877),2017-03-08,96,25162_20170308_103154,Unclean or degraded floors walls or ceilings,Low Risk
33945,Chipotle Mexican Grill #0839,525 Market St 1st Floor,37.790697,-122.399563,POINT (-122.399563 37.790697),2018-12-13,89,33945_20181213_103142,Unclean nonfood contact surfaces,Low Risk
539,EL SALVADOR RESTAURANT,2278 MISSION St,37.760579,-122.41932,POINT (-122.41932 37.760579),2017-10-10,90,539_20171010_103161,Low risk vermin infestation,Low Risk
6015,Telegraph Hill Senior Meals Program,660 Lombard St,37.802918,-122.412494,POINT (-122.412494 37.802918),2017-02-13,98,6015_20170213_103150,Improper or defective plumbing,Low Risk
198,SUBWAY,3801 03rd St 310,37.741829,-122.388098,POINT (-122.388098 37.741829),2017-11-29,94,198_20171129_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5993,JACKIE CHAN SENIOR CENTER,5757 Geary Blvd,37.780174,-122.481229,POINT (-122.481229 37.780174),2018-04-13,91,5993_20180413_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1496,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,757 MARKET St BASE.,37.786476,-122.404852,POINT (-122.404852 37.786476),2017-06-16,91,1496_20170616_103109,Unclean or unsanitary food contact surfaces,High Risk
33710,Phil'z Coffee,3101 24th St,37.752455,-122.414116,POINT (-122.414116 37.752455),2017-03-15,96,33710_20170315_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3649,SAFEWAY #1490,2300 16th St,37.765708,-122.409002,POINT (-122.409002 37.765708),2018-12-13,94,3649_20181213_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
61516,Gastronaut LLC,5919 03rd St,37.724496,-122.394539,POINT (-122.394539 37.724496),2017-01-17,98,61516_20170117_103156,Permit license or inspection report not posted,Low Risk
5006,LA MEJOR BAKERY,3329 24th St,37.752156,-122.41916,POINT (-122.41916 37.752156),2016-10-17,96,5006_20161017_103120,Moderate risk food holding temperature,Moderate Risk
5838,HARVEY MILK ELEMENTARY SCHOOL,4235 19th St,37.759173,-122.436488,POINT (-122.436488 37.759173),2016-11-30,91,5838_20161130_103102,Unclean hands or improper use of gloves,High Risk
36685,"Muddy Waters Coffee House, Inc.",1304 Valencia St,37.751868,-122.420665,POINT (-122.420665 37.751868),2018-06-05,93,36685_20180605_103102,Unclean hands or improper use of gloves,High Risk
19170,Vino Rosso,629 Cortland Ave,37.739041,-122.415636,POINT (-122.415636 37.739041),2017-03-09,98,19170_20170309_103161,Low risk vermin infestation,Low Risk
5019,PEET'S COFFEE & TEA,2300 16th St #240,37.765708,-122.409002,POINT (-122.409002 37.765708),2019-01-11,98,5019_20190111_103154,Unclean or degraded floors walls or ceilings,Low Risk
6356,CHEVRON #1768,3675 GEARY Blvd,37.781193,-122.458519,POINT (-122.458519 37.781193),2019-07-10,96,6356_20190710_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
16349,L's Cafe,2871 24th St,37.752764,-122.409588,POINT (-122.409588 37.752764),2019-04-30,94,16349_20190430_103154,Unclean or degraded floors walls or ceilings,Low Risk
5880,Francisco Middle School,2190 Powell St,37.804368,-122.411617,POINT (-122.411617 37.804368),2018-09-28,96,5880_20180928_103154,Unclean or degraded floors walls or ceilings,Low Risk
4896,Ben & Jerry's Haight-Ashbury,1480 Haight St,37.770068,-122.446644,POINT (-122.446644 37.770068),2017-06-15,96,4896_20170615_103133,Foods not protected from contamination,Moderate Risk
1672,WORKING GIRLS' CAFE III,100 SPEAR St 140,37.792308,-122.393809,POINT (-122.393809 37.792308),2019-01-30,85,1672_20190130_103133,Foods not protected from contamination,Moderate Risk
3497,Venticello Ristorante,1257 Taylor St,37.794173,-122.413014,POINT (-122.413014 37.794173),2017-11-06,96,3497_20171106_103161,Low risk vermin infestation,Low Risk
5866,KING ELEMENTARY SCHOOL,1215 CAROLINA St,37.753196,-122.39939,POINT (-122.39939 37.753196),2018-02-27,96,5866_20180227_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
5997,STONESTOWN FAMILY YMCA (SR. ANNEX),3150 20th Ave,37.730576,-122.47588,POINT (-122.47588 37.730576),2018-01-02,98,5997_20180102_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
36451,Cavalli Cafe,1441 Stockton St,37.799163,-122.408934,POINT (-122.408934 37.799163),2018-04-10,96,36451_20180410_103120,Moderate risk food holding temperature,Moderate Risk
4594,DOUBLE ROCK GROCERY,2830 Ingalls St,37.721141,-122.391223,POINT (-122.391223 37.721141),2018-11-07,98,4594_20181107_103139,Improper food storage,Low Risk
2829,EAGLE PIZZA,1712 TARAVAL St,37.742688,-122.484541,POINT (-122.484541 37.742688),2018-02-28,96,2829_20180228_103142,Unclean nonfood contact surfaces,Low Risk
17612,Laguna Grove Care,624 Laguna St,37.776955,-122.426292,POINT (-122.426292 37.776955),2017-04-03,94,17612_20170403_103150,Improper or defective plumbing,Low Risk
919,"Ritz-Carlton, SF -  P-37 Restaurant and Bar",600 Stockton St 4th Floor,37.791757,-122.407377,POINT (-122.407377 37.791757),2018-04-25,96,919_20180425_103120,Moderate risk food holding temperature,Moderate Risk
27055,Chenery Market,100 CHENERY St,37.73967,-122.425623,POINT (-122.425623 37.73967),2017-03-22,96,27055_20170322_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
62572,Falletti Foods,308 Broderick St,37.773348,-122.439147,POINT (-122.439147 37.773348),2018-12-10,94,62572_20181210_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1564,Cornell Hotel - Jeanne D'Arc,715 Bush St,37.790103,-122.409117,POINT (-122.409117 37.790103),2019-06-26,93,1564_20190626_103105,Improper cooling methods,High Risk
38179,Hillstone Restaurant,1800 Montgomery St,37.805643,-122.40529,POINT (-122.40529 37.805643),2018-07-10,96,38179_20180710_103120,Moderate risk food holding temperature,Moderate Risk
62775,Lombard Shell,1800 LOMBARD St,37.800468,-122.431434,POINT (-122.431434 37.800468),2019-04-08,96,62775_20190408_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
32925,Papalote,3409 24th St,37.752073,-122.420939,POINT (-122.420939 37.752073),2018-12-05,82,32925_20181205_103133,Foods not protected from contamination,Moderate Risk
62060,Cozy Cable Car Cafe,519 Powell St,37.789521,-122.408736,POINT (-122.408736 37.789521),2019-05-15,91,62060_20190515_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
15535,Boudin Bakery & Cafe,160 Jefferson St 1st Floor,37.808352,-122.415157,POINT (-122.415157 37.808352),2016-12-14,93,15535_20161214_103103,High risk food holding temperature,High Risk
62674,Chipotle Mexican Grill #1230,232 O'Farrell St,37.786387,-122.408605,POINT (-122.408605 37.786387),2017-08-17,98,62674_20170817_103142,Unclean nonfood contact surfaces,Low Risk
2561,ANANDA FUARA,1298 MARKET St,37.777824,-122.415969,POINT (-122.415969 37.777824),2018-01-25,94,2561_20180125_103131,Moderate risk vermin infestation,Moderate Risk
64195,Golden Gate Indian Cuisine & Pizza,1388 C 46th Ave,37.758941,-122.48591,POINT (-122.48591 37.758941),2018-01-24,96,64195_20180124_103154,Unclean or degraded floors walls or ceilings,Low Risk
60628,Phillies,932 GENEVA Ave,37.716165,-122.440572,POINT (-122.440572 37.716165),2017-04-20,92,60628_20170420_103133,Foods not protected from contamination,Moderate Risk
3260,KENTUCKY FRIED CHICKEN,2040 OCEAN Ave,37.726337,-122.465031,POINT (-122.465031 37.726337),2019-04-22,98,3260_20190422_103154,Unclean or degraded floors walls or ceilings,Low Risk
5077,SEAKOR DELI,5957 GEARY Blvd,37.780054,-122.483181,POINT (-122.483181 37.780054),2018-03-08,96,5077_20180308_103127,Noncompliance with HAACP plan or variance,Moderate Risk
477,Il Pollaio,555 Columbus Ave,37.800036,-122.409817,POINT (-122.409817 37.800036),2019-09-24,96,477_20190924_103154,Unclean or degraded floors walls or ceilings,Low Risk
37168,InterContinental San Francisco 3rd Fl. Banquet Kitchen,888 Howard St 3rd Floor,37.781664,-122.404778,POINT (-122.404778 37.781664),2016-12-15,98,37168_20161215_103139,Improper food storage,Low Risk
5192,COMING HOME HOSPICE,115 Diamond St,37.760485,-122.437091,POINT (-122.437091 37.760485),2018-02-05,91,5192_20180205_103154,Unclean or degraded floors walls or ceilings,Low Risk
3595,SAFEWAY #785,850 La Playa St,37.772323,-122.509946,POINT (-122.509946 37.772323),2019-06-24,96,3595_20190624_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
59040,Sun Stream Coffee,2884 Geary Blvd,37.782255,-122.449956,POINT (-122.449956 37.782255),2017-11-01,92,59040_20171101_103120,Moderate risk food holding temperature,Moderate Risk
8122,A. TARANTINO & SONS INC.,2275 JENNINGS St,37.725932,-122.3896,POINT (-122.3896 37.725932),2019-06-07,96,8122_20190607_103129,Insufficient hot water or running water,Moderate Risk
500,Roxanne Cafe,570 Powell St,37.790003,-122.408688,POINT (-122.408688 37.790003),2016-11-28,89,500_20161128_103133,Foods not protected from contamination,Moderate Risk
28976,AFC Sushi @Safeway 739,3350 Mission St,37.742998,-122.421638,POINT (-122.421638 37.742998),2019-08-26,98,28976_20190826_103144,Unapproved or unmaintained equipment or utensils,Low Risk
66,STARBUCKS,1800 IRVING St,37.763578,-122.477461,POINT (-122.477461 37.763578),2018-12-26,98,66_20181226_103154,Unclean or degraded floors walls or ceilings,Low Risk
13062,Everett Middle School,450 Church St,37.763794,-122.428617,POINT (-122.428617 37.763794),2017-02-07,94,13062_20170207_103120,Moderate risk food holding temperature,Moderate Risk
1368,Starbucks Coffee,701 Battery St,37.797754,-122.400925,POINT (-122.400925 37.797754),2019-07-12,98,1368_20190712_103156,Permit license or inspection report not posted,Low Risk
13062,Everett Middle School,450 Church St,37.763794,-122.428617,POINT (-122.428617 37.763794),2019-02-20,98,13062_20190220_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5268,SAN FRANCISCO MUSEUM OF MODERN ART,151 03rd St,37.785643,-122.401192,POINT (-122.401192 37.785643),2019-04-11,93,5268_20190411_103105,Improper cooling methods,High Risk
2447,NEW CASTILLITO INC.,2092 MISSION St,37.76356,-122.419582,POINT (-122.419582 37.76356),2019-09-26,92,2447_20190926_103133,Foods not protected from contamination,Moderate Risk
63016,Spin City Coffee Bar,1299 SANCHEZ St,37.748474,-122.429286,POINT (-122.429286 37.748474),2018-05-24,93,63016_20180524_103112,No hot water or running water,High Risk
2749,TAQUERIA CANCUN,3211 MISSION St,37.745433,-122.419945,POINT (-122.419945 37.745433),2017-11-02,93,2749_20171102_103103,High risk food holding temperature,High Risk
9745,Panda Express,1480 Fillmore St.,37.782808,-122.432577,POINT (-122.432577 37.782808),2017-03-09,98,9745_20170309_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
62768,19th Ave Shell,1200 19th Ave,37.765421,-122.477256,POINT (-122.477256 37.765421),2019-09-06,94,62768_20190906_103120,Moderate risk food holding temperature,Moderate Risk
60550,Annie's Hot Dogs & Pretzels,"Golden Gate Park, JFK Dr.@8th Ave",37.777122,-122.419639,POINT (-122.419639 37.777122),2017-02-24,94,60550_20170224_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
3524,Golden Gate Bakery,1029 Grant Ave,37.796385,-122.406724,POINT (-122.406724 37.796385),2017-12-29,98,3524_20171229_103162,Other low risk violation,Low Risk
826,ANGELINA'S DELI-CAFE & CATERING,6000 CALIFORNIA St,37.784038,-122.481982,POINT (-122.481982 37.784038),2019-03-01,94,826_20190301_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4801,YICK'S LIQUOR,4701 MISSION St,37.72304,-122.436017,POINT (-122.436017 37.72304),2019-05-06,98,4801_20190506_103143,Inadequate warewashing facilities or equipment,Low Risk
64884,Tope,1326 Grant Ave,37.799058,-122.407217,POINT (-122.407217 37.799058),2019-08-29,98,64884_20190829_103161,Low risk vermin infestation,Low Risk
4683,JAVA ON OCEAN,1700 OCEAN Ave,37.724778,-122.460205,POINT (-122.460205 37.724778),2019-04-22,96,4683_20190422_103133,Foods not protected from contamination,Moderate Risk
6864,Green & Polk Produce,2222 Polk St,37.797238,-122.421956,POINT (-122.421956 37.797238),2017-12-15,96,6864_20171215_103120,Moderate risk food holding temperature,Moderate Risk
3091,Employee Cafeteria,55 04th St,37.784964,-122.404752,POINT (-122.404752 37.784964),2019-04-08,92,3091_20190408_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7546,Acme Bread Company,1 Ferry Building  #15,37.795225,-122.39377,POINT (-122.39377 37.795225),2019-05-20,92,7546_20190520_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4665,7-ELEVEN #20473,2222 TARAVAL St,37.742448,-122.490032,POINT (-122.490032 37.742448),2017-10-16,96,4665_20171016_103138,Improper storage use or identification of toxic substances,Low Risk
35106,New York Tobacco,29 Grove St,37.778743,-122.415607,POINT (-122.415607 37.778743),2018-06-22,94,35106_20180622_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2924,Leatherneck Steakhouse - Marines' Memorial Assn,"609 Sutter St,  12th Floor",37.788954,-122.410467,POINT (-122.410467 37.788954),2017-12-05,98,2924_20171205_103142,Unclean nonfood contact surfaces,Low Risk
7664,NORM'S MARKET,2201 BRYANT St,37.759045,-122.409726,POINT (-122.409726 37.759045),2019-04-04,93,7664_20190404_103114,High risk vermin infestation,High Risk
1520,STARBUCKS #5852,199 FREMONT St,37.789314,-122.395192,POINT (-122.395192 37.789314),2019-05-13,96,1520_20190513_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2472,Starbucks,1501 FILLMORE St,37.783505,-122.432784,POINT (-122.432784 37.783505),2019-05-13,93,2472_20190513_103109,Unclean or unsanitary food contact surfaces,High Risk
60400,STARBELLY,3583 16th St,37.764233,-122.43254,POINT (-122.43254 37.764233),2018-09-24,92,60400_20180924_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
14740,Eggette Cafe,3136 Noriega St,37.753338,-122.497572,POINT (-122.497572 37.753338),2017-09-28,98,14740_20170928_103139,Improper food storage,Low Risk
1294,ANCHOR OYSTER BAR INC.,579 Castro St,37.759613,-122.434817,POINT (-122.434817 37.759613),2017-01-06,93,1294_20170106_103102,Unclean hands or improper use of gloves,High Risk
2433,PUERTO ALEGRE NO. 2,2950 25th St,37.751208,-122.409162,POINT (-122.409162 37.751208),2017-08-10,98,2433_20170810_103154,Unclean or degraded floors walls or ceilings,Low Risk
5988,Curry Senior Center,333 Turk St,37.782703,-122.414527,POINT (-122.414527 37.782703),2018-02-21,94,5988_20180221_103154,Unclean or degraded floors walls or ceilings,Low Risk
61623,Sammy's on 2nd,84 02nd St,37.788248,-122.400138,POINT (-122.400138 37.788248),2017-01-13,96,61623_20170113_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2385,CAFE INTERNATIONAL,508 HAIGHT St,37.772097,-122.430814,POINT (-122.430814 37.772097),2017-11-30,91,2385_20171130_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5864,VISITACION VALLEY MIDDLE SCHOOL,450 Raymond Ave,37.714428,-122.411433,POINT (-122.411433 37.714428),2017-02-14,98,5864_20170214_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2731,Main Kitchen-Mission Grille,55 04th St,37.784964,-122.404752,POINT (-122.404752 37.784964),2019-04-08,93,2731_20190408_103103,High risk food holding temperature,High Risk
7471,S & P Concessions - Mendocino,Ferry Plaza - Pier 1,37.794404,-122.39303,POINT (-122.39303 37.794404),2017-01-23,98,7471_20170123_103143,Inadequate warewashing facilities or equipment,Low Risk
34066,Jitlada Thai Cuisine,1826 B Buchanan St,37.785872,-122.437335,POINT (-122.437335 37.785872),2018-05-04,96,34066_20180504_103142,Unclean nonfood contact surfaces,Low Risk
3263,Croatian Cultural Center,60 ONONDAGA Ave,37.721776,-122.43894,POINT (-122.43894 37.721776),2017-03-17,96,3263_20170317_103161,Low risk vermin infestation,Low Risk
33093,Lucky California #755,1515 SLOAT Blvd,37.733944,-122.490438,POINT (-122.490438 37.733944),2017-05-23,94,33093_20170523_103150,Improper or defective plumbing,Low Risk
3186,Schuberts Bakery,521 Clement St,37.782893,-122.464948,POINT (-122.464948 37.782893),2019-04-05,96,3186_20190405_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
